ID_Laureate;AwardeeDisplayName;LaureateNameKnown;LaureateNameFirst;LaureateNameLast;LaureateNameFull;LaureateNamePenOriginal;Filename;LaureateGender;OrganisationName;OrganisationNameNative;OrganisationAcronym;OrganisationFoundedDate;OrganisationFoundedCity;OrganisationFoundedCityNow;OrganisationFoundedCityNowWiki;OrganisationFoundedCountry;OrganisationFoundedCountryNow;OrganisationFoundedNowWiki;OrganisationFoundedContinent;BirthDate;BirthCity;BirthCityNow;BirthCityNowWiki;BirthCityNowLat;BirthCityNowLon;BirthCountry;BirthCountryNow;BirthCountryNowWiki;BirthCountryLat;BirthCountryLon;BirthContinent;DeathDate;DeathCity;DeathCityNow;DeathCityNowWiki;DeathCityLat;DeathCityLon;DeathCountry;DeathCountryNow;DeathCountryNowWiki;DeathCountryLat;DeathCountryLon;DeathContinent;WikipediaSlug;WikipediaURL;WikidataID;WikidataURL;Prize0_AwardYear;Prize0_Category;Prize0_SortOrder;Prize0_Portion;Prize0_DateAwarded;Prize0_Status;Prize0_Amount;Prize0_AmountAdjusted_;Prize0_Motivation;Prize0_MotivationTop;Prize0_Affiliation0_Name;Prize0_Affiliation0_NameNow;Prize0_Affiliation0_NameNative;Prize0_Affiliation0_City;Prize0_Affiliation0_CityNow;Prize0_Affiliation0_CityLatitude;Prize0_Affiliation0_CityLongitude;Prize0_Affiliation0_Country;Prize0_Affiliation0_CountryNow;Prize0_Affiliation0_CountryLat;Prize0_Affiliation0_CountryLon;Prize0_Affiliation0_Continent;Prize0_Affiliation1_Name;Prize0_Affiliation1_NameNow;Prize0_Affiliation1_NameNative;Prize0_Affiliation1_City;Prize0_Affiliation1_CityNow;Prize0_Affiliation1_CityLatitude;Prize0_Affiliation1_CityLongitude;Prize0_Affiliation1_Country;Prize0_Affiliation1_CountryNow;Prize0_Affiliation1_CountryLat;Prize0_Affiliation1_CountryLon;Prize0_Affiliation1_Continent;Prize0_Residence0_City;Prize0_Residence0_CityNow;Prize0_Residence0_Country;Prize0_Residence0_CountryNow;Prize0_Residence0_Continent;Prize0_Residence1_City;Prize0_Residence1_CityNow;Prize0_Residence1_Country;Prize0_Residence1_CountryNow;Prize0_Residence1_Continent;Prize1_AwardYear;Prize1_Category;Prize1_SortOrder;Prize1_Portion;Prize1_DateAwarded;Prize1_Status;Prize1_Amount;Prize1_AmountAdjusted_;Prize1_Motivation;Prize1_MotivationTop;Prize1_Affiliation0_Name;Prize1_Affiliation0_NameNow;Prize1_Affiliation0_NameNative;Prize1_Affiliation0_City;Prize1_Affiliation0_CityNow;Prize1_Affiliation0_CityLatitude;Prize1_Affiliation0_CityLongitude;Prize1_Affiliation0_Country;Prize1_Affiliation0_CountryNow;Prize1_Affiliation0_CountryLat;Prize1_Affiliation0_CountryLon;Prize1_Affiliation0_Continent;Prize2_AwardYear;Prize2_Category;Prize2_SortOrder;Prize2_Portion;Prize2_DateAwarded;Prize2_Status;Prize2_Amount;Prize2_AmountAdjusted_;Prize2_Motivation;Prize2_MotivationTop;Prize0_Affiliation2_Name;Prize0_Affiliation2_NameNow;Prize0_Affiliation2_NameNative;Prize0_Affiliation2_City;Prize0_Affiliation2_CityNow;Prize0_Affiliation2_CityLatitude;Prize0_Affiliation2_CityLongitude;Prize0_Affiliation2_Country;Prize0_Affiliation2_CountryNow;Prize0_Affiliation2_CountryLat;Prize0_Affiliation2_CountryLon;Prize0_Affiliation2_Continent;Prize0_Affiliation3_Name;Prize0_Affiliation3_NameNow;Prize0_Affiliation3_NameNative;Prize0_Affiliation3_City;Prize0_Affiliation3_CityNow;Prize0_Affiliation3_CityLatitude;Prize0_Affiliation3_CityLongitude;Prize0_Affiliation3_Country;Prize0_Affiliation3_CountryNow;Prize0_Affiliation3_CountryLat;Prize0_Affiliation3_CountryLon;Prize0_Affiliation3_Continent
682;Kenneth J. Arrow;Kenneth J. Arrow;Kenneth J.;Arrow;Kenneth J. Arrow;;arrow;male;;;;;;;;;;;;1921-08-23;New York, NY;New York, NY;https://www.wikidata.org/wiki/Q60;40.715758;-74.011300;USA;USA;https://www.wikidata.org/wiki/Q30;39.828175;-98.579500;North America;2017-02-21;Palo Alto, CA;Palo Alto, CA;https://www.wikidata.org/wiki/Q47265;37.444328;-122.159843;USA;USA;https://www.wikidata.org/wiki/Q30;39.828175;-98.579500;North America;Kenneth_Arrow;https://en.wikipedia.org/wiki/Kenneth_Arrow;Q192592;https://www.wikidata.org/wiki/Q192592;1972;Economic Sciences;2;1/2;1972-10-25;received;480000;4113011;for their pioneering contributions to general economic equilibrium theory and welfare theory;;Harvard University;Harvard University;;Cambridge, MA;Cambridge, MA;42.374024;-71.107306;USA;USA;39.828175;-98.579500;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
671;Kenzaburo Oe;Kenzaburo Oe;Kenzaburo;Oe;Kenzaburo Oe;;oe;male;;;;;;;;;;;;1935-01-31;Uchiko;Uchiko;https://www.wikidata.org/wiki/Q1018717;33.533028;132.658278;Japan;Japan;https://www.wikidata.org/wiki/Q17;35.000000;136.000000;Asia;2023-03-03;Tokyo;Tokyo;https://www.wikidata.org/wiki/Q1490;35.680183;139.769373;Japan;Japan;https://www.wikidata.org/wiki/Q17;35.000000;136.000000;Asia;Kenzaburō_Ōe;https://en.wikipedia.org/wiki/Kenzaburō_Ōe;Q80095;https://www.wikidata.org/wiki/Q80095;1994;Literature;1;1;1994-10-13;received;7000000;11370684;who with poetic force creates an imagined world, where life and myth condense to form a disconcerting picture of the human predicament today;;;;;;;;;;;;;;;;;;;;;;;;;;Cambridge, MA;Cambridge, MA;USA;USA;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
725;Kim Dae-jung;Kim Dae-jung;Kim;Dae-jung;Kim Dae-jung;;dae-jung;male;;;;;;;;;;;;1925-12-03;Mokpo;Mokpo;https://www.wikidata.org/wiki/Q42094;34.801655;126.398140;Korea;South Korea;https://www.wikidata.org/wiki/Q884;36.000000;128.000000;Asia;2009-08-18;;;;;;;;;;;;Kim_Dae-jung;https://en.wikipedia.org/wiki/Kim_Dae-jung;Q45785;https://www.wikidata.org/wiki/Q45785;2000;Peace;1;1;2000-10-13;received;9000000;13932169;for his work for democracy and human rights in South Korea and in East Asia in general, and for peace and reconciliation with North Korea in particular;;;;;;;;;;;;;;;;;;;;;;;;;;Cambridge, MA;Cambridge, MA;USA;USA;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
943;Kip S. Thorne;Kip S. Thorne;Kip S.;Thorne;Kip S. Thorne;;thorne;male;;;;;;;;;;;;1940-06-01;Logan, UT;Logan, UT;https://www.wikidata.org/wiki/Q482657;41.731346;-111.834862;USA;USA;https://www.wikidata.org/wiki/Q30;39.828175;-98.579500;North America;;;;;;;;;;;;;Kip_Thorne;https://en.wikipedia.org/wiki/Kip_Thorne;Q323320;https://www.wikidata.org/wiki/Q323320;2017;Physics;3;1/4;2017-10-03;received;9000000;11280587;for decisive contributions to the LIGO detector and the observation of gravitational waves;;LIGO/VIRGO Collaboration;LIGO/VIRGO Collaboration;;;;;;;;;;;California Institute of Technology (Caltech);California Institute of Technology (Caltech);;Pasadena, CA;Pasadena, CA;34.150071;-118.142111;USA;USA;39.828175;-98.579500;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
473;Klas Pontus Arnoldson;Klas Pontus Arnoldson;Klas Pontus;Arnoldson;Klas Pontus Arnoldson;;arnoldson;male;;;;;;;;;;;;1844-10-27;Gothenburg;Gothenburg;https://www.wikidata.org/wiki/Q25287;57.707168;12.003677;Sweden;Sweden;https://www.wikidata.org/wiki/Q34;61.000000;15.000000;Europe;1916-02-20;Stockholm;Stockholm;https://www.wikidata.org/wiki/Q1754;59.325371;18.070794;Sweden;Sweden;https://www.wikidata.org/wiki/Q34;61.000000;15.000000;Europe;Klas_Pontus_Arnoldson;https://en.wikipedia.org/wiki/Klas_Pontus_Arnoldson;Q192618;https://www.wikidata.org/wiki/Q192618;1908;Peace;1;1/2;1908-12-10;received;139800;8709162;for their long time work for the cause of peace as politicians, peace society leaders, orators and authors;;;;;;;;;;;;;;;;;;;;;;;;;;Pasadena, CA;Pasadena, CA;USA;USA;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1000;Klaus Hasselmann;Klaus Hasselmann;Klaus;Hasselmann;Klaus Hasselmann;;hasselmann;male;;;;;;;;;;;;1931-10-25;Hamburg;Hamburg;https://www.wikidata.org/wiki/Q1055;53.548276;9.987422;Germany;Germany;https://www.wikidata.org/wiki/Q183;51.000000;10.000000;Europe;;;;;;;;;;;;;Klaus_Hasselmann;https://en.wikipedia.org/wiki/Klaus_Hasselmann;Q109370;https://www.wikidata.org/wiki/Q109370;2021;Physics;2;1/4;2021-10-05;received;10000000;11760204;for the physical modelling of Earth’s climate, quantifying variability and reliably predicting global warming;for groundbreaking contributions to our understanding of complex physical systems;Max Planck Institute for Meteorology;Max Planck Institute for Meteorology;;Hamburg;Hamburg;53.548276;9.987422;Germany;Germany;51.000000;10.000000;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;Klaus von Klitzing;Klaus von Klitzing;Klaus;von Klitzing;Klaus von Klitzing;;klitzing;male;;;;;;;;;;;;1943-06-28;Schroda;Schroda;https://www.wikidata.org/wiki/Q52903;52.233333;17.283333;German-occupied Poland;Poland;https://www.wikidata.org/wiki/Q36;52.000000;19.000000;Europe;;;;;;;;;;;;;Klaus_von_Klitzing;https://en.wikipedia.org/wiki/Klaus_von_Klitzing;Q71024;https://www.wikidata.org/wiki/Q71024;1985;Physics;1;1;1985-10-16;received;1800000;4725513;for the discovery of the quantized Hall effect;;Max-Planck-Institut für Festkörperforschung;Max-Planck-Institut für Festkörperforschung;;Stuttgart;Stuttgart;48.775924;9.182014;Germany;Germany;51.000000;10.000000;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
589;Knut Hamsun;Knut Hamsun;Knut;Hamsun;Knut Pedersen Hamsun;;hamsun;male;;;;;;;;;;;;1859-08-04;Lom;Lom;https://www.wikidata.org/wiki/Q488395;61.839236;8.565864;Norway;Norway;https://www.wikidata.org/wiki/Q20;65.000000;11.000000;Europe;1952-02-19;Grimstad;Grimstad;https://www.wikidata.org/wiki/Q90590;58.341706;8.593663;Norway;Norway;https://www.wikidata.org/wiki/Q20;65.000000;11.000000;Europe;Knut_Hamsun;https://en.wikipedia.org/wiki/Knut_Hamsun;Q40826;https://www.wikidata.org/wiki/Q40826;1920;Literature;1;1;1920-11-11;received;134100;2943814;for his monumental work, <I>Growth of the Soil</I>;;;;;;;;;;;;;;;;;;;;;;;;;;Stuttgart;Stuttgart;Germany;Germany;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
749;Kofi Annan;Kofi Annan;Kofi;Annan;Kofi Atta Annan;;annan;male;;;;;;;;;;;;1938-04-08;Kumasi;Kumasi;https://www.wikidata.org/wiki/Q182059;6.700000;-1.625000;Gold Coast;Ghana;https://www.wikidata.org/wiki/Q117;8.030000;-1.080000;Africa;2018-08-18;Bern;Bern;https://www.wikidata.org/wiki/Q70;46.948471;7.445402;Switzerland;Switzerland;https://www.wikidata.org/wiki/Q39;46.798562;8.231973;Europe;Kofi_Annan;https://en.wikipedia.org/wiki/Kofi_Annan;Q1254;https://www.wikidata.org/wiki/Q1254;2001;Peace;2;1/2;2001-10-12;received;10000000;15114754;for their work for a better organized and more peaceful world;;;;;;;;;;;;;;;;;;;;;;;;;;Stuttgart;Stuttgart;Germany;Germany;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
757;Koichi Tanaka;Koichi Tanaka;Koichi;Tanaka;Koichi Tanaka;;tanaka;male;;;;;;;;;;;;1959-08-03;Toyama City;Toyama City;https://www.wikidata.org/wiki/Q204266;36.695572;137.213547;Japan;Japan;https://www.wikidata.org/wiki/Q17;35.000000;136.000000;Asia;;;;;;;;;;;;;Koichi_Tanaka;https://en.wikipedia.org/wiki/Koichi_Tanaka;Q110963;https://www.wikidata.org/wiki/Q110963;2002;Chemistry;2;1/4;2002-10-09;received;10000000;14794608;for their development of soft desorption ionisation methods for mass spectrometric analyses of biological macromolecules;for the development of methods for identification and structure analyses of biological macromolecules;Shimadzu Corp.;Shimadzu Corp.;;Kyoto;Kyoto;35.017709;135.761432;Japan;Japan;35.000000;136.000000;Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
378;Konrad Bloch;Konrad Bloch;Konrad;Bloch;Konrad Bloch;;bloch;male;;;;;;;;;;;;1912-01-21;Neisse;Nysa;https://www.wikidata.org/wiki/Q815721;50.471389;17.333889;Germany;Poland;https://www.wikidata.org/wiki/Q36;52.000000;19.000000;Europe;2000-10-15;Burlington, MA;Burlington, MA;https://www.wikidata.org/wiki/Q995255;42.504818;-71.195610;USA;USA;https://www.wikidata.org/wiki/Q30;39.828175;-98.579500;North America;Konrad_Emil_Bloch;https://en.wikipedia.org/wiki/Konrad_Emil_Bloch;Q35698;https://www.wikidata.org/wiki/Q35698;1964;Physiology or Medicine;1;1/2;1964-10-15;received;273000;3476602;for their discoveries concerning the mechanism and regulation of the cholesterol and fatty acid metabolism;;Harvard University;Harvard University;;Cambridge, MA;Cambridge, MA;42.374024;-71.107306;USA;USA;39.828175;-98.579500;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
401;Konrad Lorenz;Konrad Lorenz;Konrad;Lorenz;Konrad Lorenz;;lorenz;male;;;;;;;;;;;;1903-11-07;Vienna;Vienna;https://www.wikidata.org/wiki/Q1741;48.207646;16.372793;Austria;Austria;https://www.wikidata.org/wiki/Q40;48.000000;14.000000;Europe;1989-02-27;Vienna;Vienna;https://www.wikidata.org/wiki/Q1741;48.207646;16.372793;Austria;Austria;https://www.wikidata.org/wiki/Q40;48.000000;14.000000;Europe;Konrad_Lorenz;https://en.wikipedia.org/wiki/Konrad_Lorenz;Q78496;https://www.wikidata.org/wiki/Q78496;1973;Physiology or Medicine;2;1/3;1973-10-11;received;510000;4095993;for their discoveries concerning organization and elicitation of individual and social behaviour patterns;;Konrad-Lorenz-Institut der Österreichischen Akademie der Wissen­schaften, Forschungsstelle für Ethologie;Konrad-Lorenz-Institut der Österreichischen Akademie der Wissen­schaften, Forschungsstelle für Ethologie;;"Altenberg; Grünau im Almtal";"Altenberg; Grünau im Almtal";;;Austria;Austria;48.000000;14.000000;Europe;Max-Planck-Institut für Verhaltensphysiologie;Max-Planck-Institut für Verhaltensphysiologie;;Seewiesen;Seewiesen;;;Germany;Germany;51.000000;10.000000;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
850;Konstantin Novoselov;Konstantin Novoselov;Konstantin;Novoselov;Konstantin Novoselov;;novoselov;male;;;;;;;;;;;;1974-08-23;Nizhny Tagil;Nizhny Tagil;https://www.wikidata.org/wiki/Q98967;57.905148;59.950848;Russia;Russia;https://www.wikidata.org/wiki/Q159;66.416667;94.250000;Europe;;;;;;;;;;;;;Konstantin_Novoselov;https://en.wikipedia.org/wiki/Konstantin_Novoselov;Q106494;https://www.wikidata.org/wiki/Q106494;2010;Physics;2;1/2;2010-10-05;received;10000000;13300635;for groundbreaking experiments regarding the two-dimensional material graphene;;University of Manchester;University of Manchester;;Manchester;Manchester;53.478756;-2.245094;United Kingdom;United Kingdom;54.600000;-2.000000;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;Kurt Alder;Kurt Alder;Kurt;Alder;Kurt Alder;;alder;male;;;;;;;;;;;;1902-07-10;Königshütte;Chorzów;https://www.wikidata.org/wiki/Q104302;50.300000;18.950000;Prussia;Poland;https://www.wikidata.org/wiki/Q36;52.000000;19.000000;Europe;1958-06-20;Cologne;Cologne;https://www.wikidata.org/wiki/Q365;50.938552;6.957702;West Germany;Germany;https://www.wikidata.org/wiki/Q183;51.000000;10.000000;Europe;Kurt_Alder;https://en.wikipedia.org/wiki/Kurt_Alder;Q76595;https://www.wikidata.org/wiki/Q76595;1950;Chemistry;2;1/2;1950-11-10;received;164304;3749710;for their discovery and development of the diene synthesis;;Cologne University;Cologne University;;Cologne;Cologne;50.938552;6.957702;Germany;Germany;51.000000;10.000000;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
758;Kurt Wüthrich;Kurt Wüthrich;Kurt;Wüthrich;Kurt Wüthrich;;wuthrich;male;;;;;;;;;;;;1938-10-04;Aarberg;Aarberg;https://www.wikidata.org/wiki/Q64113;46.949654;7.442427;Switzerland;Switzerland;https://www.wikidata.org/wiki/Q39;46.798562;8.231973;Europe;;;;;;;;;;;;;Kurt_Wüthrich;https://en.wikipedia.org/wiki/Kurt_Wüthrich;Q110957;https://www.wikidata.org/wiki/Q110957;2002;Chemistry;3;1/2;2002-10-09;received;10000000;14794608;for his development of nuclear magnetic resonance spectroscopy for determining the three-dimensional structure of biological macromolecules in solution;for the development of methods for identification and structure analyses of biological macromolecules;Eidgenössische Technische Hochschule (Swiss Federal Institute of Technology);Eidgenössische Technische Hochschule (Swiss Federal Institute of Technology);;Zurich;Zurich;47.376909;8.541697;Switzerland;Switzerland;46.798562;8.231973;Europe;The Scripps Research Institute;The Scripps Research Institute;;La Jolla, CA;La Jolla, CA;32.832367;-117.265117;USA;USA;39.828175;-98.579500;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
236;Lars Onsager;Lars Onsager;Lars;Onsager;Lars Onsager;;onsager;male;;;;;;;;;;;;1903-11-27;Kristiania;Oslo;https://www.wikidata.org/wiki/Q585;59.917165;10.750092;Norway;Norway;https://www.wikidata.org/wiki/Q20;65.000000;11.000000;Europe;1976-10-05;Coral Gables, FL;Coral Gables, FL;https://www.wikidata.org/wiki/Q427559;25.721490;-80.268384;USA;USA;https://www.wikidata.org/wiki/Q30;39.828175;-98.579500;North America;Lars_Onsager;https://en.wikipedia.org/wiki/Lars_Onsager;Q107405;https://www.wikidata.org/wiki/Q107405;1968;Chemistry;1;1;1968-10-30;received;350000;3752326;for the discovery of the reciprocal relations bearing his name, which are fundamental for the thermodynamics of irreversible processes;;Yale University;Yale University;;New Haven, CT;New Haven, CT;41.307802;-72.932531;USA;USA;39.828175;-98.579500;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
895;Lars Peter Hansen;Lars Peter Hansen;Lars Peter;Hansen;Lars Peter Hansen;;hansen;male;;;;;;;;;;;;1952-10-26;Urbana, IL;Urbana, IL;https://www.wikidata.org/wiki/Q462184;40.110863;-88.206265;USA;USA;https://www.wikidata.org/wiki/Q30;39.828175;-98.579500;North America;;;;;;;;;;;;;Lars_Peter_Hansen;https://en.wikipedia.org/wiki/Lars_Peter_Hansen;Q1386049;https://www.wikidata.org/wiki/Q1386049;2013;Economic Sciences;2;1/3;2013-10-14;received;8000000;10284439;for their empirical analysis of asset prices;;University of Chicago;University of Chicago;;Chicago, IL;Chicago, IL;41.876228;-87.638416;USA;USA;39.828175;-98.579500;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Lawrence Bragg;Lawrence Bragg;Lawrence;Bragg;William Lawrence Bragg;;wl-bragg;male;;;;;;;;;;;;1890-03-31;Adelaide;Adelaide;https://www.wikidata.org/wiki/Q5112;-34.926940;138.598792;Australia;Australia;https://www.wikidata.org/wiki/Q408;-28.000000;137.000000;Oceania;1971-07-01;Ipswich;Ipswich;https://www.wikidata.org/wiki/Q184775;52.059444;1.155556;United Kingdom;United Kingdom;https://www.wikidata.org/wiki/Q145;54.600000;-2.000000;Europe;William_Lawrence_Bragg;https://en.wikipedia.org/wiki/William_Lawrence_Bragg;Q131729;https://www.wikidata.org/wiki/Q131729;1915;Physics;2;1/2;1915-11-12;received;149223;7643534;for their services in the analysis of crystal structure by means of X-rays;;Victoria University;Victoria University;;Manchester;Manchester;53.478756;-2.245094;United Kingdom;United Kingdom;54.600000;-2.000000;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
694;Lawrence R. Klein;Lawrence R. Klein;Lawrence R.;Klein;Lawrence R. Klein;;klein;male;;;;;;;;;;;;1920-09-14;Omaha, NE;Omaha, NE;https://www.wikidata.org/wiki/Q43199;41.258611;-95.937500;USA;USA;https://www.wikidata.org/wiki/Q30;39.828175;-98.579500;North America;2013-10-20;Gladwyne, PA;Gladwyne, PA;https://www.wikidata.org/wiki/Q5566378;40.030884;-75.270479;USA;USA;https://www.wikidata.org/wiki/Q30;39.828175;-98.579500;North America;Lawrence_Klein;https://en.wikipedia.org/wiki/Lawrence_Klein;Q295761;https://www.wikidata.org/wiki/Q295761;1980;Economic Sciences;1;1;1980-10-15;received;880000;3552364;for the creation of econometric models and the application to the analysis of economic fluctuations and economic policies;;University of Pennsylvania;University of Pennsylvania;;Philadelphia, PA;Philadelphia, PA;39.957132;-75.174342;USA;USA;39.828175;-98.579500;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
531;Le Duc Tho ;Le Duc Tho ;Le Duc Tho;;Le Duc Tho ;;tho;male;;;;;;;;;;;;1911-10-14;Nam Ha province;Nam Ha province;https://www.wikidata.org/wiki/Q36413;20.533333;105.966667;Vietnam;Vietnam;https://www.wikidata.org/wiki/Q881;16.000000;108.000000;Asia;1990-10-13;Hanoi;Hanoi;https://www.wikidata.org/wiki/Q1858;21.027764;105.834160;Vietnam;Vietnam;https://www.wikidata.org/wiki/Q881;16.000000;108.000000;Asia;Le_Duc_Tho;https://en.wikipedia.org/wiki/Le_Duc_Tho;Q233969;https://www.wikidata.org/wiki/Q233969;1973;Peace;2;1/2;1973-10-17;declined;510000;4095993;for jointly having negotiated a cease fire in Vietnam in 1973;;;;;;;;;;;;;;;;;;;;;;;;;;Philadelphia, PA;Philadelphia, PA;USA;USA;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
523;League of Red Cross Societies;;;;;;red-cross-league;;League of Red Cross Societies;Ligue des Sociétés de la Croix-Rouge;;1919-00-00;Paris;Paris;https://www.wikidata.org/wiki/Q90;France;France;https://www.wikidata.org/wiki/Q142;Europe;;;;;;;;;;;;;;;;;;;;;;;;;International_Federation_of_Red_Cross_and_Red_Crescent_Societies;https://en.wikipedia.org/wiki/International_Federation_of_Red_Cross_and_Red_Crescent_Societies;Q1069175;https://www.wikidata.org/wiki/Q1069175;1963;Peace;2;1/2;1963-10-10;received;265000;3490429;for promoting the principles of the Geneva Convention and cooperation with the UN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
545;Lech Wałęsa;Lech Wałęsa;Lech;Wałęsa;Lech Wałęsa;;walesa;male;;;;;;;;;;;;1943-09-29;Popowo;Popowo;https://www.wikidata.org/wiki/Q4700601;52.700000;19.407500;Poland;Poland;https://www.wikidata.org/wiki/Q36;52.000000;19.000000;Europe;;;;;;;;;;;;;Lech_Wałęsa;https://en.wikipedia.org/wiki/Lech_Wałęsa;Q444;https://www.wikidata.org/wiki/Q444;1983;Peace;1;1;1983-10-05;received;1500000;4567371;for non-violent struggle for free trade unions and human rights in Poland;;;;;;;;;;;;;;;;;;;;;;;;;;Philadelphia, PA;Philadelphia, PA;USA;USA;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
735;Leland Hartwell;Leland Hartwell;Leland;Hartwell;Leland H. Hartwell;;hartwell;male;;;;;;;;;;;;1939-10-30;Los Angeles, CA;Los Angeles, CA;https://www.wikidata.org/wiki/Q65;34.062144;-118.225001;USA;USA;https://www.wikidata.org/wiki/Q30;39.828175;-98.579500;North America;;;;;;;;;;;;;Leland_H._Hartwell;https://en.wikipedia.org/wiki/Leland_H._Hartwell;Q295869;https://www.wikidata.org/wiki/Q295869;2001;Physiology or Medicine;1;1/3;2001-10-08;received;10000000;15114754;for their discoveries of key regulators of the cell cycle;;Fred Hutchinson Cancer Research Center;Fred Hutchinson Cancer Research Center;;Seattle, WA;Seattle, WA;47.611072;-122.355118;USA;USA;39.828175;-98.579500;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;Leo Esaki;Leo Esaki;Leo;Esaki;Leo Esaki;;esaki;male;;;;;;;;;;;;1925-03-12;Osaka;Osaka;https://www.wikidata.org/wiki/Q35765;34.693756;135.501450;Japan;Japan;https://www.wikidata.org/wiki/Q17;35.000000;136.000000;Asia;;;;;;;;;;;;;Leo_Esaki;https://en.wikipedia.org/wiki/Leo_Esaki;Q179852;https://www.wikidata.org/wiki/Q179852;1973;Physics;1;1/4;1973-10-23;received;510000;4095993;for their experimental discoveries regarding tunneling phenomena in semiconductors and superconductors, respectively;;IBM Thomas J. Watson Research Center;IBM Thomas J. Watson Research Center;;Yorktown Heights, NY;Yorktown Heights, NY;41.270532;-73.778044;USA;USA;39.828175;-98.579500;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
484;Léon Bourgeois;Léon Bourgeois;Léon;Bourgeois;Léon Victor Auguste Bourgeois;;bourgeois;male;;;;;;;;;;;;1851-05-21;Paris;Paris;https://www.wikidata.org/wiki/Q90;48.860093;2.355954;France;France;https://www.wikidata.org/wiki/Q142;47.000000;2.000000;Europe;1925-09-29;Épernay;Épernay;https://www.wikidata.org/wiki/Q205537;49.043411;3.956242;France;France;https://www.wikidata.org/wiki/Q142;47.000000;2.000000;Europe;Léon_Bourgeois;https://en.wikipedia.org/wiki/Léon_Bourgeois;Q217706;https://www.wikidata.org/wiki/Q217706;1920;Peace;1;1;1920-12-10;received;134100;2943814;for his longstanding contribution to the cause of peace and justice and his prominent role in the establishment of the League of Nations;;;;;;;;;;;;;;;;;;;;;;;;;;Yorktown Heights, NY;Yorktown Heights, NY;USA;USA;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
